	phone	review
3681	Sony Xperia M4 Aqua Dual (Black, 16GB)	amazing mid range phonei am writing the pros and cons pros  camera  battery backup lasts 12 hours for me on heavy usage  5 hours of internet 2 hours of clash of clans and 5 hours of moderate usage   build quality  excellent processor  no lags   waterproof  cons  below par screen resolution  720p  while comparing with its competitors  1080p  htc desire 826 and one plus one  heats up a little bit on playing games which is normal in octa core smartphones  slightly overpriced  i am okay with if it was priced below 21k   if you need excellent battery backup mobile by losing full hd display and you are a selfie lover then go for it or else if you are ready to sacrifice a little bit battery power and need full  hd led display and need a good selfie good ui phone then go for htc desire 826
3682	Sony Xperia M4 Aqua Dual (Black, 16GB)	camera is not good sound is not upto the mark on speaker mode sony phones are known for good sound and camera quality but disappointed this time however good in battery backup look wise and outstanding in terms of dust proof  need to improve quality of camera and sound on speaker mode
3683	Sony Xperia M4 Aqua Dual (Black, 16GB)	i bought this phone from croma phone is pretty smooth and screen quality is very good camera is average considering i am coming from lumia 1020 i will probably not be satisfied with other phone cameras that easily  battery can easily last a day dont expect more than this  phone tends to heat up a bit however there is nothing much to worry  i like sonys ui on android hence i preferred the brand volume button feels feeble i have my reservations on the buttons build quality however overall build quality is very good
3684	Sony Xperia M4 Aqua Dual (Black, 16GB)	dont know why people are creating so much fuss about italmost all the phones has some pros and cons and the same is with this phonei would suggest that you should go for this phonethe only problem with this phone is the heating problem and thats why i have removed one starsince this phone is water proof so you can easily manage the heating problem seriouslyi am not joking but have tried it now n number of times plus the performance is good and it comes with a sony brand way much better then the other chinese s available in market though i would like to add that this phone should be having otg support which is a little disappointingto addi purchased this phone in bangalore in 22 k from a famous shop on marthalli bridge which is way more cheaper then the online prices
3685	Sony Xperia M4 Aqua Dual (Black, 16GB)	good things both sims are 4g 128gb expandable is waterproof and has excellent front camera feels great in hand and has the best lcd screen in market  bad things first day use without sim and memory card 62 result heating second day use with asphalt8 it upper part heated like it has been kept on gas upto 50°c rear camera is worst than my current 8mp xperia p no sharpness worst color reproduction battery drained within a day of offline usage  verdict go for it if you work underwater   whats the use of it if its heating and making you uncomfortable every now and then
3686	Sony Xperia M4 Aqua Dual (Black, 16GB)	expensive compare to other mobiles like yureka nubiz z9 which came up with same features
3687	Sony Xperia M4 Aqua Dual (Black, 16GB)	fantastic mobile
3688	Sony Xperia M4 Aqua Dual (Black, 16GB)	too much heat with in seconds too slow even 2gb ram
3689	Sony Xperia M4 Aqua Dual (Black, 16GB)	guys pls dnt go for itits just waste of money to buy this mobileit has many faults like heating up with in 5 min when m using n though it has 2 gb ram its not as fast n also battery sucksn also camery quality is not gudsound quality is poorm suprised how sony has made it price is also highpls dnt go for itits better to buy china mobile rather than buying this mobileif u keep using using mobile for 5 to 6 hrs den battery will totaly diesm writng this review after using this mobile for 10 dayszero star for sony m4
3690	Sony Xperia M4 Aqua Dual (Black, 16GB)	company good  out put is very weak very very weak  not up to the price  dont buy   go with oneplus one 
3691	Sony Xperia M4 Aqua Dual (Black, 16GB)	simply awesome  great specs gud build up quality and awesome front and rear camera happy with this power house 
